"DATE","rconsnp09Q3","rconsnp09Q4","rconsnp10Q1","rconsnp10Q2","rconsnp10Q3","rconsnp10Q4","rconsnp11Q1","rconsnp11Q2","rconsnp11Q3","rconsnp11Q4","rconsnp12Q1","rconsnp12Q2","rconsnp12Q3","rconsnp12Q4","rconsnp13Q1","rconsnp13Q2","rconsnp13Q3","rconsnp13Q4","rconsnp14Q1","rconsnp14Q2","rconsnp14Q3","rconsnp14Q4","rconsnp15Q1","rconsnp15Q2","rconsnp15Q3","rconsnp15Q4","rconsnp16Q1","rconsnp16Q2","rconsnp16Q3","rconsnp16Q4","rconsnp17Q1","rconsnp17Q2","rconsnp17Q3","rconsnp17Q4","rconsnp18Q1","rconsnp18Q2","rconsnp18Q3","rconsnp18Q4","rconsnp19Q1","rconsnp19Q2","rconsnp19Q3","rconsnp19Q4","rconsnp20Q1","rconsnp20Q2","rconsnp20Q3","rconsnp20Q4","rconsnp21Q1","rconsnp21Q2","rconsnp21Q3","rconsnp21Q4","rconsnp22Q1","rconsnp22Q2","rconsnp22Q3","rconsnp22Q4","rconsnp23Q1","rconsnp23Q2","rconsnp23Q3","rconsnp23Q4","rconsnp24Q1"
"1980:Q3",4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,4.06386443793121,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,3.825815706278,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.31479050270553,4.27223115040318,4.27223115040318
"1980:Q4",-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-2.1190870026357,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-1.53926077581334,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.03066225605624,-2.23232643638536,-2.23232643638536
"1981:Q1",-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-1.5871168959118,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-2.32237475712145,-1.66645325299664,-1.66645325299664
"1981:Q2",-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-1.16204535822377,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-0.911163307172203,-1.62602521665001,-1.62602521665001
"1981:Q3",4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.18958723671592,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.48297156738011,4.81354606969489,4.81354606969489
"1981:Q4",1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.28926948380177,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.51774053982741,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.10193952496105,1.715307922625,1.715307922625
"1982:Q1",-0.924739402668884,-0.924739402668884,-0.924739402668884,-0.924739402668884,-0.924739402668884,-0.924739402668884,-0.924739402668884,-0.924739402668884,-1.2654552348303,-1.2654552348303,-1.2654552348303,-1.2654552348303,-1.2654552348303,-1.2654552348303,-1.2654552348303,-1.2654552348303,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-1.0819150515446,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-0.647927859775788,-1.367330190021,-1.367330190021
"1982:Q2",-0.822476233302805,-0.822476233302805,-0.822476233302805,-0.822476233302805,-0.822476233302805,-0.822476233302805,-0.822476233302805,-0.822476233302805,-0.141044568979964,-0.141044568979964,-0.141044568979964,-0.141044568979964,-0.141044568979964,-0.141044568979964,-0.141044568979964,-0.141044568979964,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.954083420949781,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.574654759888338,-0.86383806095709,-0.86383806095709
"1982:Q3",-0.10826495655083,-0.10826495655083,-0.10826495655083,-0.10826495655083,-0.10826495655083,-0.10826495655083,-0.10826495655083,-0.10826495655083,-0.44898078871225,-0.44898078871225,-0.44898078871225,-0.44898078871225,-0.44898078871225,-0.44898078871225,-0.44898078871225,-0.44898078871225,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,0.250709374573699,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,-0.516591651522802,0.213227191091958,0.213227191091958
"1982:Q4",0.51391109564225,0.51391109564225,0.51391109564225,0.51391109564225,0.51391109564225,0.51391109564225,0.51391109564225,0.51391109564225,0.206691191945252,0.206691191945252,0.206691191945252,0.206691191945252,0.206691191945252,0.206691191945252,0.206691191945252,0.206691191945252,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.218983650140547,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.603115865968951,0.186083007517635,0.186083007517635
"1983:Q1",0.454384078504555,0.454384078504555,0.454384078504555,0.454384078504555,0.454384078504555,0.454384078504555,0.454384078504555,0.454384078504555,1.06882388589855,1.06882388589855,1.06882388589855,1.06882388589855,1.06882388589855,1.06882388589855,1.06882388589855,1.06882388589855,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.528003534329358,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.529238766956519,0.768018231862921,0.768018231862921
"1983:Q2",-3.03521964803086,-3.03521964803086,-3.03521964803086,-3.03521964803086,-3.03521964803086,-3.03521964803086,-3.03521964803086,-3.03521964803086,-3.34243955172786,-3.34243955172786,-3.34243955172786,-3.34243955172786,-3.34243955172786,-3.34243955172786,-3.34243955172786,-3.34243955172786,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.16000683508402,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.17113788382133,-3.14821382703525,-3.14821382703525
"1983:Q3",3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.37663343135661,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.22914000986008,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,3.23959821373552,2.87647452938522,2.87647452938522
"1983:Q4",0.596979955551369,0.596979955551369,0.596979955551369,0.596979955551369,0.596979955551369,0.596979955551369,0.596979955551369,0.596979955551369,0.332779009267492,0.332779009267492,0.332779009267492,0.332779009267492,0.332779009267492,0.332779009267492,0.332779009267492,0.332779009267492,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,0.712984677090578,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.01797653469657,1.17672284964181,1.17672284964181
"1984:Q1",-3.05436856849157,-3.05436856849157,-3.05436856849157,-3.05436856849157,-3.05436856849157,-3.05436856849157,-3.05436856849157,-3.05436856849157,-2.78469903241891,-2.78469903241891,-2.78469903241891,-2.78469903241891,-2.78469903241891,-2.78469903241891,-2.78469903241891,-2.78469903241891,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-2.893622289788,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.50991907592078,-3.41786611734931,-3.41786611734931
"1984:Q2",1.71389076418844,1.71389076418844,1.71389076418844,1.71389076418844,1.71389076418844,1.71389076418844,1.71389076418844,1.71389076418844,1.71808839964953,1.71808839964953,1.71808839964953,1.71808839964953,1.71808839964953,1.71808839964953,1.71808839964953,1.71808839964953,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.66320390925856,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,1.9713017221668,2.00655236970282,2.00655236970282
"1984:Q3",-0.139326240945925,-0.139326240945925,-0.139326240945925,-0.139326240945925,-0.139326240945925,-0.139326240945925,-0.139326240945925,-0.139326240945925,0.100073665049427,0.100073665049427,0.100073665049427,0.100073665049427,0.100073665049427,0.100073665049427,0.100073665049427,0.100073665049427,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.158312231180924,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.159216299687781,-0.409246693347809,-0.409246693347809
"1984:Q4",1.02128401170081,1.02128401170081,1.02128401170081,1.02128401170081,1.02128401170081,1.02128401170081,1.02128401170081,1.02128401170081,0.772217880455583,0.772217880455583,0.772217880455583,0.772217880455583,0.772217880455583,0.772217880455583,0.772217880455583,0.772217880455583,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.900706138309149,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,0.902650548152817,1.27058058999387,1.27058058999387
